object_id,name,link,image_link,location_label,location_name,type,accession,negative_number,image_source,image_type
14430,"Main Gate (Palmyrene Gate)e inside, SW tower after partial clearing of Wall Street",https://library.artstor.org/#/asset/SS7730479_7730479_10835916,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894553.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-d96~01,Dura field photo,glass negative
14429,"Altar inside Main Gate (Palmyrene Gate), N side",https://library.artstor.org/#/asset/SS7730479_7730479_10873197,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894554.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,dura-d98~01,Dura field photo,glass negative
14428,"Inscription on Main Gate (Palmyrene Gate) above altar, N wall, inside gate",https://library.artstor.org/#/asset/SS7730479_7730479_10835918,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894555.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),altar,,dura-d99~01,Dura field photo,glass negative
14223,Field photo of Main Gate (Palmyrene Gate) at Dura,https://library.artstor.org/#/asset/SS7730479_7730479_10836044,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894728.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-ds26~01,Dura field photo,bw slide
13633,"Main Gate (Palmyrene Gate), e. end of passage and altar",https://library.artstor.org/#/asset/SS7730479_7730479_10870805,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895293.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),altar,,dura-ds30~01,Dura field photo,film negative
13885,Main Gate (Palmyrene Gate) from NW,https://library.artstor.org/#/asset/SS7730479_7730479_10872019,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895054.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-e315~01,Dura field photo,film negative
13869,"Main Gate (Palmyrene Gate), SW pillar",https://library.artstor.org/#/asset/SS7730479_7730479_10835291,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895070.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-e333~01,Dura field photo,film negative
10181,"City wall, south of Main Gate (Palmyrene Gate), from desert",https://library.artstor.org/#/asset/SS7730479_7730479_10864069,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3898778.fpx/full/1024,/0/default.jpg",Palmyrene Gate,City wall south of Main Gate (Palmyrene Gate),wall,,dura-fc2~01,Dura field photo,film negative
11197,"NW corner, exterior Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10868300,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3897700.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-fIV72~01,Dura field photo,film negative
5657,"Wall Street, looking west from Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10852548,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3908158.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),wall,,dura-g1124a~01,Dura field photo,glass negative
5656,Wall Street looking west from Main Gate (Palmyrene Gate) toward tower 18,https://library.artstor.org/#/asset/SS7730479_7730479_10852550,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3908159.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-g1125a~01,Dura field photo,glass negative
5587,Stairs near Main Gate (Palmyrene Gate),https://library.artstor.org/#/asset/SS7730479_7730479_10852686,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3908228.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,dura-g713b~01,Dura field photo,film negative
3102,"Main Gate (Palmyrene Gate), Altar with inscrip.",https://library.artstor.org/#/asset/SS7730479_7730479_10845504,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918340.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),altar,,i120a,Dura field photo,glass negative
2487,"Main Gate (Palmyrene Gate), Altar inscrip. lower part",https://library.artstor.org/#/asset/SS7730479_7730479_10843631,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919568.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),altar,,i729b,Dura field photo,film negative
418,"Main Gate (Palmyrene Gate), E. side of central sill",https://library.artstor.org/#/asset/SS7730479_7730479_10839084,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929456.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k119a,Dura field photo,film negative
416,"Main Gate (Palmyrene Gate), West facade",https://library.artstor.org/#/asset/SS7730479_7730479_10838959,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929458.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k120a,Dura field photo,glass negative
415,"Main Gate (Palmyrene Gate), Floor of east end of central passage",https://library.artstor.org/#/asset/SS7730479_7730479_10838966,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929459.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k121a,Dura field photo,film negative
414,"Main Gate (Palmyrene Gate), Floor of West end of central passage",https://library.artstor.org/#/asset/SS7730479_7730479_10838969,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929460.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k122a,Dura field photo,film negative
413,"Main Gate (Palmyrene Gate), N. wall of central passage",https://library.artstor.org/#/asset/SS7730479_7730479_10838975,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929461.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),wall,,k123a,Dura field photo,glass negative
411,"Main Gate (Palmyrene Gate), S. side of central archway",https://library.artstor.org/#/asset/SS7730479_7730479_10838989,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929463.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k125a,Dura field photo,glass negative
410,"Main Gate (Palmyrene Gate), central passage from W.",https://library.artstor.org/#/asset/SS7730479_7730479_10838996,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929464.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k126a,Dura field photo,film negative
409,"Main Gate (Palmyrene Gate), S. side of central archway",https://library.artstor.org/#/asset/SS7730479_7730479_10839000,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929465.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k127a,Dura field photo,film negative
408,"Main Gate (Palmyrene Gate), Central passage from East",https://library.artstor.org/#/asset/SS7730479_7730479_10839005,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929466.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k128a,Dura field photo,film negative
407,"Main Gate (Palmyrene Gate), East facade",https://library.artstor.org/#/asset/SS7730479_7730479_10839012,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929467.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k129a,Dura field photo,film negative
404,"Main Gate (Palmyrene Gate), N. side of central arch",https://library.artstor.org/#/asset/SS7730479_7730479_10839020,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929469.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k130a,Dura field photo,glass negative
293,"Platform of staircase in NE corner, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10838849,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929579.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k231a,Dura field photo,glass negative
292,"NE corner of second floor, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10838857,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929580.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k232a,Dura field photo,glass negative
291,"NE corner of second floor, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10838866,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929581.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k233a,Dura field photo,glass negative
290,"East end of 2nd floor, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10838872,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929582.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k234a,Dura field photo,glass negative
289,"East end of 2nd floor, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10838711,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929583.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k235a,Dura field photo,glass negative
278,"Main Gate (Palmyrene Gate), upper doorway of N.wing, E. facade",https://library.artstor.org/#/asset/SS7730479_7730479_10838768,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929594.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k245a,Dura field photo,glass negative
277,Trace of stairway on curtain wall N. of Main Gate (Palmyrene Gate),https://library.artstor.org/#/asset/SS7730479_7730479_10838773,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929595.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),painting,,k246a,Dura field photo,glass negative
3401,"C.W. jug, Red wash jug fragment, C.W. jug",https://library.artstor.org/#/asset/SS7730479_7730479_10846038,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918058.fpx/full/1024,/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Private houses, shops",jug,,k253a,Dura field photo,glass negative
3343,City wall south of Main Gate (Palmyrene Gate),https://library.artstor.org/#/asset/SS7730479_7730479_10846179,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918111.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),wall,,k305a,Dura field photo,film negative
3132,"Inscription, Main Gate (Palmyrene Gate)",https://library.artstor.org/#/asset/SS7730479_7730479_10845355,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918308.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,k542b,Dura field photo,film negative
3125,Main Gate (Palmyrene Gate),https://library.artstor.org/#/asset/SS7730479_7730479_10845381,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918315.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),field,,k549b,Dura field photo,glass negative
4552,Reed shield from Main Gate (Palmyrene Gate),https://library.artstor.org/#/asset/SS7730479_7730479_10847903,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916864.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),shard,1929.417,y147,Dura field photo,glass negative
11955,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings, d79-86",https://library.artstor.org/#/asset/SS7730479_7730479_10869522,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896953.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y441,plan/drawing/reconstruction,glass negative
11954,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings, d29-31",https://library.artstor.org/#/asset/SS7730479_7730479_10869527,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896954.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y442,plan/drawing/reconstruction,glass negative
4451,Plaster Block with Bas-Relief Head,https://library.artstor.org/#/asset/SS7730479_7730479_10867598,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916966.fpx/full/1024,/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Temple of Artemis",jar,,y443,plan/drawing/reconstruction,glass negative
11953,commonware jug e709,https://library.artstor.org/#/asset/SS7730479_7730479_10862514,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896955.fpx/full/1024,/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Temple of Artemis",jug,,y443,plan/drawing/reconstruction,glass negative
11952,Pottery Fragment,https://library.artstor.org/#/asset/SS7730479_7730479_10850160,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896956.fpx/full/,1024/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Redoubt Palace, Temple of Artemis",pottery,,y444,plan/drawing/reconstruction,glass negative
11950,"Inscriptions (graffiti) from Main Gate (Palmyrene Gate), tracings: d3, d20, d60",https://library.artstor.org/#/asset/SS7730479_7730479_10869544,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896957.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y445,plan/drawing/reconstruction,glass negative
11949,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings,: d43, d103, d91",https://library.artstor.org/#/asset/SS7730479_7730479_10869551,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896958.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y446,plan/drawing/reconstruction,glass negative
11948,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings: d4, d39, d100",https://library.artstor.org/#/asset/SS7730479_7730479_10869556,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896959.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y447,plan/drawing/reconstruction,glass negative
11947,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings: d24, d34, d64, d74, d92",https://library.artstor.org/#/asset/SS7730479_7730479_10869561,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896960.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y448,plan/drawing/reconstruction,glass negative
11945,bas relief of Azzanathkona,https://library.artstor.org/#/asset/SS7730479_7730479_10847550,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896961.fpx/full/,1024/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Temple of Artemis",relief sculpture,,y449,plan/drawing/reconstruction,glass negative
11946,Arsu bas relief with inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10845516,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896961.fpx/full/,1024/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Temple of Artemis",relief sculpture,,y449,plan/drawing/reconstruction,glass negative
11944,Relief of Hadad and Atargatis,https://library.artstor.org/#/asset/SS7730479_7730479_10834420,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896962.fpx/full/1024,/0/default.jpg",Palmyrene Gate,"Main Gate (Palmyrene Gate), Temple of Artemis",relief sculpture,,y450,plan/drawing/reconstruction,glass negative
11943,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings: d71, d72, d140",https://library.artstor.org/#/asset/SS7730479_7730479_10869578,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896963.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y451,plan/drawing/reconstruction,glass negative
11942,"Inscription, graffiti from PMain Gate (Palmyrene Gate), tracings: d126-128",https://library.artstor.org/#/asset/SS7730479_7730479_10869586,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896964.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y452,plan/drawing/reconstruction,glass negative
11941,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings: d33, d40, d113",https://library.artstor.org/#/asset/SS7730479_7730479_10869590,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896965.fpx/full/1024,/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y453,plan/drawing/reconstruction,glass negative
11940,"Inscription, graffiti from Main Gate (Palmyrene Gate), tracings: d1, d2, d6, d98-99",https://library.artstor.org/#/asset/SS7730479_7730479_10869597,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896966.fpx/full/,1024/0/default.jpg",Palmyrene Gate,Main Gate (Palmyrene Gate),inscription,,y454,plan/drawing/reconstruction,glass negative
